AdminStrata,Abyan,Aden,Al Bayda,Al Dhale'e,Al Hudaydah,Al Jawf,Al Maharah,Al Mahwit,Amanat Al Asimah,Amran,Dhamar,Hadramaut,Hajjah,Ibb,Lahj,Marib,Raymah,Sa'ada,Sana'a,Shabwah,Socotra,Taizz
2019-07-24,6.0,6.0,130.0,467.0,222.0,390.0,0.0,0.0,0.0,21.0,0.0,2.0,291.0,14.0,40.0,235.0,0.0,901.0,10.0,6.0,0.0,210.0
2019-07-25,6.0,6.0,110.0,468.0,231.0,360.0,0.0,0.0,0.0,21.0,0.0,2.0,305.0,13.0,20.0,230.0,0.0,889.0,10.0,6.0,0.0,200.0
2019-07-26,6.0,9.0,104.0,448.0,241.0,362.0,0.0,0.0,0.0,21.0,0.0,2.0,307.0,13.0,20.0,230.0,0.0,854.0,10.0,6.0,0.0,185.0
2019-07-27,6.0,10.0,110.0,471.0,229.0,325.0,0.0,0.0,0.0,21.0,0.0,2.0,322.0,13.0,20.0,220.0,0.0,868.0,10.0,6.0,0.0,177.0
2019-07-28,5.0,11.0,110.0,479.0,239.0,325.0,0.0,0.0,0.0,21.0,0.0,4.0,312.0,13.0,20.0,230.0,0.0,901.0,10.0,6.0,0.0,188.0
2019-07-29,5.0,10.0,113.0,465.0,239.0,335.0,0.0,0.0,0.0,21.0,0.0,4.0,312.0,13.0,20.0,235.0,0.0,954.0,10.0,6.0,0.0,186.0
2019-07-30,5.0,10.0,110.0,487.0,239.0,312.0,0.0,0.0,0.0,21.0,0.0,4.0,322.0,13.0,21.0,235.0,0.0,941.0,10.0,6.0,0.0,196.0
2019-07-31,5.0,10.0,110.0,461.0,218.0,302.0,0.0,0.0,0.0,21.0,0.0,4.0,328.0,14.0,21.0,235.0,0.0,921.0,10.0,4.0,0.0,192.0
2019-08-01,5.0,60.0,110.0,441.0,219.0,302.0,0.0,0.0,0.0,21.0,0.0,4.0,304.0,14.0,21.0,233.0,0.0,935.0,10.0,4.0,0.0,182.0
2019-08-02,24.0,60.0,108.0,421.0,219.0,292.0,0.0,0.0,0.0,21.0,0.0,4.0,316.0,4.0,21.0,233.0,0.0,945.0,10.0,4.0,0.0,204.0
2019-08-03,33.0,59.0,108.0,452.0,199.0,276.0,0.0,0.0,0.0,21.0,0.0,4.0,306.0,4.0,21.0,206.0,0.0,995.0,10.0,3.0,0.0,198.0
2019-08-04,43.0,60.0,106.0,462.0,193.0,276.0,0.0,0.0,0.0,21.0,0.0,4.0,287.0,4.0,21.0,192.0,0.0,1008.0,10.0,3.0,0.0,188.0
2019-08-05,43.0,59.0,96.0,461.0,176.0,266.0,0.0,0.0,0.0,21.0,0.0,5.0,283.0,4.0,21.0,186.0,0.0,1001.0,10.0,3.0,0.0,178.0
2019-08-06,43.0,59.0,96.0,432.0,151.0,235.0,0.0,0.0,9.0,21.0,0.0,5.0,266.0,4.0,21.0,186.0,0.0,991.0,10.0,3.0,0.0,162.0
2019-08-07,43.0,68.0,95.0,422.0,151.0,273.0,0.0,0.0,9.0,21.0,0.0,5.0,253.0,4.0,21.0,186.0,0.0,976.0,10.0,3.0,0.0,152.0
2019-08-08,43.0,106.0,85.0,413.0,152.0,273.0,0.0,0.0,9.0,21.0,0.0,4.0,223.0,4.0,11.0,186.0,0.0,966.0,10.0,3.0,0.0,132.0
2019-08-09,43.0,119.0,74.0,394.0,156.0,299.0,0.0,0.0,9.0,21.0,0.0,4.0,223.0,4.0,11.0,179.0,0.0,942.0,10.0,3.0,0.0,129.0
2019-08-10,43.0,126.0,75.0,388.0,146.0,299.0,0.0,0.0,9.0,21.0,0.0,4.0,224.0,4.0,1.0,169.0,0.0,897.0,10.0,3.0,0.0,139.0
2019-08-11,43.0,126.0,75.0,388.0,143.0,286.0,0.0,0.0,9.0,20.0,0.0,4.0,236.0,4.0,1.0,159.0,0.0,907.0,10.0,1.0,0.0,134.0
2019-08-12,43.0,126.0,65.0,376.0,133.0,283.0,0.0,0.0,9.0,20.0,0.0,4.0,236.0,4.0,1.0,145.0,0.0,909.0,28.0,1.0,0.0,134.0
2019-08-13,43.0,129.0,65.0,386.0,113.0,269.0,0.0,0.0,9.0,20.0,0.0,4.0,246.0,4.0,13.0,115.0,0.0,929.0,46.0,1.0,0.0,126.0
2019-08-14,43.0,131.0,65.0,387.0,103.0,259.0,0.0,0.0,9.0,20.0,0.0,4.0,240.0,4.0,13.0,115.0,0.0,910.0,46.0,1.0,0.0,126.0
2019-08-15,43.0,132.0,55.0,374.0,106.0,275.0,0.0,0.0,9.0,20.0,0.0,4.0,245.0,3.0,14.0,105.0,0.0,882.0,46.0,0.0,0.0,166.0
2019-08-16,43.0,132.0,54.0,364.0,105.0,285.0,0.0,0.0,9.0,20.0,0.0,3.0,245.0,3.0,14.0,95.0,0.0,917.0,46.0,0.0,0.0,179.0
2019-08-17,43.0,132.0,54.0,344.0,95.0,285.0,0.0,0.0,9.0,19.0,0.0,3.0,249.0,3.0,14.0,95.0,0.0,927.0,46.0,0.0,0.0,181.0
2019-08-18,43.0,132.0,54.0,343.0,95.0,295.0,0.0,0.0,9.0,19.0,0.0,3.0,253.0,3.0,14.0,95.0,0.0,936.0,46.0,0.0,0.0,171.0
2019-08-19,38.0,132.0,54.0,323.0,96.0,296.0,0.0,0.0,9.0,19.0,0.0,3.0,243.0,3.0,14.0,99.0,0.0,926.0,46.0,0.0,0.0,171.0
2019-08-20,49.0,135.0,54.0,313.0,96.0,316.0,0.0,0.0,9.0,0.0,0.0,3.0,216.0,3.0,14.0,99.0,0.0,940.0,46.0,0.0,0.0,172.0
2019-08-21,49.0,136.0,94.0,283.0,96.0,316.0,0.0,0.0,9.0,0.0,0.0,3.0,216.0,3.0,14.0,99.0,0.0,895.0,46.0,0.0,0.0,172.0
2019-08-22,49.0,137.0,94.0,283.0,98.0,326.0,0.0,0.0,9.0,0.0,0.0,3.0,216.0,3.0,14.0,61.0,0.0,869.0,46.0,3.0,0.0,152.0
2019-08-23,49.0,138.0,85.0,283.0,99.0,331.0,0.0,0.0,9.0,0.0,0.0,3.0,216.0,1.0,14.0,61.0,0.0,869.0,56.0,11.0,0.0,162.0
2019-08-24,62.0,137.0,85.0,263.0,100.0,301.0,0.0,0.0,9.0,0.0,0.0,3.0,257.0,1.0,14.0,51.0,0.0,909.0,46.0,11.0,0.0,159.0
2019-08-25,62.0,138.0,101.0,262.0,90.0,301.0,0.0,0.0,9.0,0.0,0.0,3.0,243.0,1.0,14.0,51.0,0.0,987.0,46.0,23.0,0.0,149.0
2019-08-26,62.0,135.0,105.0,262.0,74.0,309.0,0.0,0.0,9.0,0.0,0.0,3.0,228.0,1.0,14.0,61.0,0.0,1084.0,46.0,26.0,0.0,149.0
2019-08-27,72.0,134.0,95.0,247.0,72.0,309.0,0.0,0.0,9.0,0.0,0.0,3.0,213.0,1.0,14.0,61.0,0.0,1140.0,46.0,26.0,0.0,139.0
2019-08-28,72.0,144.0,105.0,226.0,62.0,299.0,0.0,0.0,9.0,0.0,0.0,1.0,223.0,1.0,14.0,51.0,0.0,1124.0,46.0,26.0,0.0,128.0
2019-08-29,187.0,203.0,101.0,216.0,62.0,294.0,0.0,0.0,9.0,0.0,0.0,1.0,233.0,1.0,14.0,46.0,0.0,1069.0,46.0,27.0,0.0,122.0
2019-08-30,187.0,218.0,101.0,164.0,72.0,304.0,0.0,0.0,9.0,0.0,0.0,1.0,260.0,1.0,13.0,36.0,0.0,1079.0,46.0,27.0,0.0,112.0
2019-08-31,187.0,218.0,104.0,154.0,73.0,294.0,0.0,0.0,9.0,0.0,130.0,1.0,272.0,0.0,15.0,36.0,0.0,1093.0,46.0,27.0,0.0,112.0
2019-09-01,187.0,168.0,104.0,154.0,82.0,294.0,0.0,0.0,10.0,0.0,130.0,1.0,270.0,0.0,15.0,36.0,0.0,1058.0,46.0,97.0,0.0,121.0
2019-09-02,168.0,170.0,104.0,148.0,82.0,304.0,0.0,0.0,10.0,0.0,130.0,1.0,246.0,0.0,15.0,36.0,0.0,1028.0,46.0,107.0,0.0,100.0
2019-09-03,159.0,170.0,110.0,122.0,82.0,304.0,0.0,0.0,10.0,0.0,130.0,1.0,246.0,0.0,15.0,46.0,0.0,978.0,46.0,120.0,0.0,100.0
2019-09-04,149.0,169.0,117.0,113.0,73.0,304.0,0.0,0.0,10.0,0.0,130.0,2.0,260.0,0.0,15.0,40.0,0.0,956.0,46.0,120.0,0.0,100.0
2019-09-05,155.0,169.0,117.0,113.0,73.0,336.0,0.0,0.0,10.0,0.0,130.0,1.0,260.0,0.0,15.0,40.0,0.0,939.0,61.0,120.0,0.0,100.0
2019-09-06,155.0,168.0,128.0,122.0,72.0,316.0,0.0,0.0,1.0,0.0,130.0,1.0,266.0,0.0,15.0,40.0,0.0,934.0,61.0,120.0,0.0,100.0
2019-09-07,155.0,158.0,129.0,103.0,72.0,275.0,0.0,0.0,1.0,0.0,130.0,1.0,276.0,0.0,15.0,40.0,0.0,929.0,61.0,120.0,0.0,110.0
2019-09-08,156.0,126.0,129.0,102.0,71.0,275.0,0.0,0.0,1.0,0.0,130.0,1.0,291.0,0.0,15.0,40.0,0.0,929.0,61.0,120.0,0.0,110.0
2019-09-09,156.0,113.0,129.0,101.0,74.0,259.0,0.0,0.0,1.0,0.0,130.0,1.0,325.0,0.0,17.0,40.0,0.0,919.0,61.0,120.0,0.0,110.0
2019-09-10,156.0,106.0,138.0,101.0,94.0,259.0,0.0,0.0,1.0,0.0,130.0,1.0,340.0,0.0,17.0,41.0,0.0,932.0,61.0,120.0,0.0,110.0
2019-09-11,156.0,108.0,138.0,121.0,97.0,306.0,0.0,0.0,1.0,0.0,130.0,1.0,338.0,0.0,17.0,41.0,0.0,922.0,71.0,120.0,0.0,120.0
2019-09-12,156.0,109.0,128.0,123.0,97.0,336.0,0.0,0.0,1.0,0.0,130.0,1.0,378.0,0.0,17.0,51.0,0.0,910.0,53.0,120.0,0.0,120.0
2019-09-13,156.0,106.0,128.0,113.0,110.0,336.0,0.0,0.0,1.0,0.0,130.0,2.0,368.0,0.0,5.0,51.0,0.0,890.0,35.0,120.0,0.0,122.0
2019-09-14,156.0,104.0,138.0,113.0,110.0,389.0,0.0,0.0,1.0,0.0,130.0,4.0,376.0,0.0,5.0,51.0,0.0,874.0,35.0,120.0,0.0,122.0
2019-09-15,156.0,103.0,138.0,113.0,107.0,373.0,0.0,0.0,1.0,0.0,130.0,4.0,374.0,0.0,4.0,51.0,0.0,883.0,35.0,121.0,0.0,82.0
2019-09-16,156.0,104.0,140.0,103.0,107.0,373.0,0.0,0.0,1.0,0.0,130.0,4.0,403.0,0.0,4.0,61.0,0.0,850.0,35.0,121.0,0.0,69.0
2019-09-17,156.0,104.0,140.0,103.0,117.0,383.0,0.0,0.0,1.0,0.0,130.0,4.0,411.0,0.0,4.0,61.0,0.0,830.0,35.0,122.0,0.0,67.0
2019-09-18,156.0,105.0,140.0,112.0,108.0,363.0,0.0,0.0,1.0,0.0,130.0,4.0,422.0,0.0,4.0,51.0,0.0,831.0,35.0,122.0,0.0,67.0
2019-09-19,167.0,105.0,140.0,112.0,107.0,372.0,0.0,0.0,1.0,0.0,130.0,14.0,438.0,0.0,4.0,41.0,0.0,841.0,35.0,122.0,0.0,67.0
2019-09-20,158.0,103.0,140.0,122.0,107.0,352.0,0.0,0.0,1.0,0.0,130.0,14.0,458.0,0.0,5.0,41.0,0.0,788.0,35.0,132.0,0.0,64.0
2019-09-21,159.0,102.0,100.0,122.0,97.0,372.0,0.0,0.0,1.0,0.0,130.0,14.0,479.0,0.0,5.0,41.0,0.0,808.0,35.0,132.0,0.0,64.0
2019-09-22,159.0,101.0,101.0,112.0,96.0,372.0,0.0,0.0,1.0,2.0,130.0,14.0,499.0,0.0,5.0,41.0,0.0,826.0,35.0,129.0,0.0,64.0
2019-09-23,159.0,100.0,101.0,124.0,95.0,357.0,0.0,0.0,1.0,9.0,130.0,14.0,526.0,0.0,5.0,41.0,0.0,826.0,35.0,121.0,0.0,74.0
2019-09-24,146.0,100.0,101.0,130.0,94.0,367.0,0.0,0.0,1.0,9.0,130.0,14.0,510.0,0.0,5.0,41.0,0.0,786.0,35.0,121.0,0.0,74.0
2019-09-25,146.0,99.0,85.0,140.0,94.0,377.0,0.0,0.0,1.0,9.0,130.0,14.0,526.0,0.0,5.0,51.0,0.0,683.0,35.0,129.0,0.0,84.0
2019-09-26,146.0,99.0,81.0,150.0,94.0,347.0,0.0,0.0,1.0,9.0,130.0,14.0,536.0,0.0,5.0,41.0,0.0,586.0,35.0,126.0,0.0,84.0
2019-09-27,136.0,99.0,81.0,142.0,94.0,357.0,0.0,0.0,1.0,9.0,130.0,14.0,536.0,0.0,5.0,51.0,0.0,491.0,35.0,136.0,0.0,84.0
2019-09-28,136.0,88.0,71.0,142.0,94.0,367.0,0.0,0.0,1.0,9.0,130.0,14.0,536.0,0.0,5.0,51.0,0.0,474.0,35.0,136.0,0.0,84.0
2019-09-29,21.0,29.0,71.0,142.0,94.0,362.0,0.0,0.0,1.0,9.0,130.0,14.0,530.0,0.0,5.0,51.0,0.0,454.0,35.0,135.0,0.0,84.0
2019-09-30,21.0,14.0,71.0,132.0,94.0,352.0,0.0,0.0,1.0,9.0,130.0,14.0,509.0,0.0,5.0,51.0,0.0,414.0,35.0,135.0,0.0,84.0
2019-10-01,21.0,14.0,68.0,132.0,103.0,352.0,0.0,0.0,1.0,9.0,0.0,14.0,488.0,0.0,4.0,51.0,0.0,400.0,35.0,135.0,0.0,84.0
2019-10-02,21.0,14.0,68.0,132.0,103.0,352.0,0.0,0.0,0.0,9.0,0.0,14.0,487.0,0.0,4.0,51.0,0.0,375.0,35.0,65.0,0.0,75.0
2019-10-03,22.0,12.0,68.0,127.0,113.0,342.0,0.0,0.0,0.0,9.0,0.0,14.0,487.0,0.0,4.0,51.0,0.0,375.0,35.0,57.0,0.0,77.0
2019-10-04,22.0,12.0,62.0,122.0,113.0,342.0,0.0,0.0,0.0,9.0,0.0,14.0,497.0,0.0,4.0,41.0,0.0,365.0,35.0,44.0,0.0,67.0
2019-10-05,22.0,12.0,56.0,137.0,112.0,342.0,0.0,0.0,0.0,9.0,0.0,13.0,462.0,2.0,4.0,41.0,0.0,344.0,35.0,44.0,0.0,68.0
2019-10-06,16.0,12.0,66.0,147.0,112.0,320.0,0.0,0.0,0.0,9.0,0.0,13.0,452.0,12.0,4.0,41.0,0.0,338.0,20.0,44.0,0.0,68.0
2019-10-07,16.0,12.0,55.0,147.0,116.0,330.0,0.0,0.0,0.0,9.0,0.0,13.0,446.0,12.0,4.0,41.0,0.0,338.0,20.0,54.0,0.0,78.0
2019-10-08,16.0,12.0,54.0,174.0,126.0,340.0,0.0,0.0,0.0,9.0,0.0,13.0,436.0,12.0,4.0,41.0,0.0,338.0,20.0,54.0,0.0,79.0
2019-10-09,15.0,6.0,55.0,175.0,126.0,370.0,0.0,0.0,0.0,9.0,0.0,13.0,421.0,12.0,4.0,41.0,0.0,308.0,20.0,54.0,0.0,79.0
2019-10-10,15.0,6.0,55.0,195.0,113.0,360.0,0.0,0.0,0.0,9.0,0.0,13.0,387.0,12.0,2.0,41.0,0.0,298.0,20.0,55.0,0.0,79.0
2019-10-11,15.0,6.0,45.0,205.0,93.0,370.0,0.0,0.0,0.0,9.0,0.0,13.0,387.0,12.0,2.0,40.0,0.0,285.0,20.0,65.0,0.0,81.0
2019-10-12,15.0,4.0,46.0,198.0,84.0,323.0,0.0,0.0,0.0,9.0,0.0,13.0,409.0,12.0,2.0,40.0,0.0,285.0,10.0,65.0,0.0,71.0
2019-10-13,15.0,3.0,46.0,205.0,84.0,303.0,0.0,0.0,0.0,9.0,0.0,13.0,369.0,12.0,2.0,30.0,0.0,290.0,10.0,65.0,0.0,72.0
2019-10-14,15.0,3.0,36.0,195.0,71.0,313.0,0.0,0.0,0.0,9.0,0.0,12.0,380.0,12.0,2.0,30.0,0.0,280.0,10.0,65.0,0.0,82.0
2019-10-15,15.0,3.0,36.0,204.0,71.0,260.0,0.0,0.0,0.0,9.0,0.0,10.0,362.0,12.0,2.0,30.0,0.0,270.0,10.0,65.0,0.0,102.0
2019-10-16,15.0,3.0,36.0,204.0,71.0,270.0,0.0,0.0,0.0,9.0,0.0,10.0,381.0,12.0,2.0,30.0,0.0,252.0,10.0,64.0,0.0,112.0
2019-10-17,17.0,2.0,34.0,204.0,71.0,260.0,0.0,0.0,0.0,9.0,0.0,10.0,352.0,14.0,2.0,20.0,0.0,250.0,10.0,64.0,0.0,113.0
2019-10-18,17.0,2.0,44.0,221.0,81.0,250.0,0.0,0.0,0.0,9.0,0.0,10.0,340.0,14.0,2.0,20.0,0.0,250.0,10.0,63.0,0.0,125.0
2019-10-19,22.0,1.0,44.0,227.0,80.0,250.0,0.0,0.0,0.0,9.0,0.0,10.0,331.0,14.0,2.0,23.0,0.0,209.0,10.0,63.0,0.0,125.0
2019-10-20,11.0,1.0,44.0,237.0,99.0,240.0,0.0,0.0,0.0,9.0,0.0,0.0,321.0,17.0,2.0,23.0,0.0,209.0,10.0,63.0,0.0,128.0
2019-10-21,13.0,0.0,45.0,237.0,100.0,250.0,0.0,0.0,0.0,9.0,0.0,0.0,301.0,17.0,1.0,23.0,0.0,208.0,10.0,63.0,0.0,135.0
2019-10-22,12.0,0.0,45.0,253.0,109.0,230.0,0.0,0.0,0.0,9.0,0.0,0.0,290.0,17.0,1.0,23.0,0.0,209.0,10.0,64.0,0.0,150.0
2019-10-23,12.0,0.0,54.0,263.0,108.0,220.0,0.0,0.0,0.0,7.0,0.0,0.0,290.0,17.0,1.0,23.0,0.0,197.0,10.0,64.0,0.0,161.0
2019-10-24,12.0,0.0,54.0,251.0,109.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,17.0,1.0,23.0,0.0,197.0,0.0,64.0,0.0,152.0
2019-10-25,12.0,0.0,54.0,240.0,111.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,17.0,1.0,23.0,0.0,205.0,0.0,64.0,0.0,152.0
2019-10-26,12.0,0.0,54.0,230.0,111.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,17.0,1.0,13.0,0.0,214.0,0.0,44.0,0.0,163.0
2019-10-27,12.0,0.0,55.0,220.0,115.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,17.0,1.0,13.0,0.0,214.0,0.0,44.0,0.0,163.0
2019-10-28,12.0,0.0,55.0,220.0,116.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,17.0,1.0,3.0,0.0,213.0,0.0,34.0,0.0,173.0
2019-10-29,12.0,0.0,55.0,220.0,117.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,17.0,1.0,5.0,0.0,213.0,10.0,34.0,0.0,173.0
2019-10-30,12.0,0.0,56.0,230.0,117.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,234.0,17.0,1.0,5.0,0.0,213.0,10.0,34.0,0.0,183.0
2019-10-31,24.0,0.0,56.0,240.0,107.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,218.0,17.0,1.0,5.0,0.0,214.0,10.0,34.0,0.0,193.0
2019-11-01,24.0,0.0,56.0,254.0,98.0,210.0,0.0,0.0,0.0,0.0,1.0,0.0,209.0,17.0,0.0,7.0,0.0,216.0,10.0,34.0,0.0,193.0
2019-11-02,24.0,0.0,56.0,266.0,88.0,210.0,0.0,0.0,0.0,0.0,1.0,0.0,199.0,17.0,0.0,7.0,0.0,216.0,10.0,34.0,0.0,192.0
2019-11-03,23.0,0.0,46.0,269.0,80.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,199.0,17.0,0.0,7.0,0.0,216.0,10.0,32.0,0.0,199.0
2019-11-04,23.0,0.0,46.0,269.0,90.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,17.0,0.0,7.0,0.0,216.0,10.0,32.0,0.0,199.0
2019-11-05,23.0,0.0,45.0,263.0,100.0,190.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,15.0,0.0,7.0,0.0,230.0,10.0,34.0,0.0,203.0
2019-11-06,23.0,0.0,35.0,253.0,134.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,5.0,0.0,7.0,0.0,230.0,10.0,34.0,0.0,209.0
2019-11-07,23.0,0.0,35.0,253.0,150.0,190.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,5.0,0.0,7.0,0.0,210.0,10.0,24.0,0.0,209.0
2019-11-08,23.0,0.0,35.0,225.0,146.0,170.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,5.0,0.0,7.0,0.0,230.0,11.0,24.0,0.0,198.0
2019-11-09,23.0,0.0,38.0,224.0,156.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,5.0,0.0,7.0,0.0,231.0,11.0,24.0,0.0,208.0
2019-11-10,27.0,0.0,38.0,215.0,174.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,5.0,0.0,7.0,0.0,232.0,11.0,23.0,0.0,209.0
2019-11-11,27.0,1.0,48.0,211.0,174.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,5.0,0.0,17.0,0.0,232.0,11.0,13.0,0.0,198.0
2019-11-12,28.0,1.0,47.0,213.0,183.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,141.0,6.0,0.0,37.0,0.0,222.0,11.0,13.0,0.0,232.0
2019-11-13,28.0,1.0,47.0,209.0,199.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,141.0,7.0,0.0,43.0,0.0,217.0,11.0,13.0,0.0,231.0
2019-11-14,28.0,1.0,48.0,209.0,199.0,140.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,7.0,0.0,43.0,0.0,207.0,11.0,13.0,0.0,245.0
2019-11-15,28.0,1.0,41.0,199.0,199.0,140.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,7.0,0.0,44.0,0.0,209.0,11.0,13.0,0.0,231.0
2019-11-16,28.0,1.0,41.0,199.0,199.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,7.0,0.0,44.0,0.0,207.0,11.0,13.0,0.0,221.0
2019-11-17,26.0,1.0,41.0,199.0,209.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,9.0,0.0,45.0,0.0,187.0,11.0,23.0,0.0,219.0
2019-11-18,26.0,1.0,31.0,206.0,195.0,130.0,0.0,0.0,0.0,3.0,1.0,0.0,88.0,11.0,0.0,45.0,0.0,177.0,11.0,23.0,0.0,208.0
2019-11-19,31.0,1.0,31.0,201.0,205.0,130.0,0.0,0.0,0.0,3.0,1.0,0.0,82.0,11.0,0.0,42.0,0.0,181.0,11.0,23.0,0.0,233.0
2019-11-20,31.0,2.0,33.0,201.0,188.0,130.0,0.0,0.0,1.0,3.0,1.0,0.0,76.0,8.0,0.0,42.0,0.0,191.0,12.0,23.0,0.0,238.0
2019-11-21,27.0,3.0,32.0,201.0,187.0,120.0,0.0,0.0,1.0,3.0,1.0,0.0,76.0,8.0,0.0,42.0,0.0,175.0,12.0,13.0,0.0,231.0
2019-11-22,27.0,3.0,32.0,185.0,178.0,120.0,0.0,0.0,1.0,3.0,1.0,0.0,66.0,8.0,0.0,42.0,0.0,154.0,12.0,12.0,0.0,216.0
2019-11-23,27.0,3.0,22.0,185.0,178.0,120.0,0.0,0.0,1.0,3.0,4.0,0.0,56.0,10.0,0.0,52.0,0.0,134.0,12.0,12.0,0.0,205.0
2019-11-24,27.0,3.0,22.0,201.0,187.0,120.0,0.0,0.0,1.0,3.0,4.0,0.0,46.0,10.0,0.0,52.0,0.0,134.0,12.0,12.0,0.0,194.0
2019-11-25,27.0,3.0,22.0,196.0,186.0,110.0,0.0,0.0,1.0,3.0,4.0,0.0,30.0,10.0,0.0,52.0,0.0,137.0,12.0,12.0,0.0,196.0
2019-11-26,27.0,3.0,22.0,199.0,192.0,100.0,0.0,0.0,1.0,3.0,4.0,0.0,30.0,10.0,0.0,59.0,0.0,127.0,12.0,12.0,0.0,175.0
2019-11-27,27.0,3.0,21.0,189.0,191.0,100.0,0.0,0.0,1.0,3.0,4.0,0.0,30.0,10.0,0.0,66.0,0.0,127.0,12.0,12.0,0.0,175.0
2019-11-28,27.0,3.0,21.0,189.0,190.0,100.0,0.0,0.0,1.0,3.0,4.0,0.0,30.0,10.0,0.0,72.0,0.0,127.0,12.0,12.0,0.0,165.0
2019-11-29,27.0,4.0,21.0,189.0,206.0,100.0,0.0,0.0,1.0,3.0,4.0,0.0,10.0,10.0,0.0,70.0,0.0,134.0,2.0,12.0,0.0,175.0
2019-11-30,27.0,4.0,20.0,179.0,216.0,90.0,0.0,0.0,1.0,3.0,3.0,0.0,10.0,10.0,0.0,70.0,0.0,134.0,2.0,12.0,0.0,166.0
2019-12-01,15.0,5.0,21.0,169.0,216.0,90.0,0.0,0.0,1.0,3.0,3.0,0.0,10.0,10.0,0.0,70.0,0.0,143.0,2.0,12.0,0.0,166.0
2019-12-02,16.0,8.0,21.0,156.0,235.0,70.0,0.0,0.0,1.0,3.0,3.0,0.0,10.0,10.0,0.0,68.0,0.0,131.0,2.0,12.0,0.0,167.0
2019-12-03,16.0,9.0,21.0,144.0,240.0,70.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,10.0,0.0,68.0,0.0,131.0,2.0,12.0,0.0,167.0
2019-12-04,18.0,9.0,22.0,151.0,244.0,70.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,10.0,0.0,68.0,0.0,131.0,2.0,12.0,0.0,157.0
2019-12-05,38.0,10.0,22.0,151.0,234.0,60.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,10.0,0.0,68.0,0.0,141.0,2.0,14.0,0.0,157.0
2019-12-06,38.0,10.0,23.0,142.0,224.0,60.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,10.0,0.0,68.0,0.0,128.0,11.0,12.0,0.0,152.0
2019-12-07,38.0,16.0,33.0,142.0,190.0,40.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,10.0,0.0,68.0,0.0,129.0,11.0,12.0,0.0,146.0
2019-12-08,38.0,23.0,44.0,142.0,196.0,50.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,10.0,0.0,68.0,0.0,130.0,11.0,12.0,0.0,137.0
2019-12-09,38.0,24.0,44.0,142.0,190.0,50.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,10.0,0.0,68.0,0.0,100.0,10.0,12.0,0.0,137.0
2019-12-10,38.0,25.0,40.0,154.0,180.0,40.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,10.0,0.0,68.0,0.0,99.0,10.0,12.0,0.0,131.0
2019-12-11,54.0,25.0,40.0,155.0,158.0,30.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,10.0,0.0,68.0,0.0,109.0,10.0,12.0,0.0,146.0
2019-12-12,65.0,24.0,30.0,158.0,158.0,37.0,0.0,0.0,1.0,3.0,4.0,1.0,10.0,10.0,0.0,58.0,0.0,109.0,10.0,14.0,0.0,155.0
2019-12-13,67.0,24.0,30.0,143.0,149.0,33.0,0.0,0.0,1.0,3.0,4.0,1.0,10.0,9.0,0.0,38.0,0.0,109.0,10.0,14.0,0.0,121.0
2019-12-14,67.0,24.0,30.0,182.0,133.0,23.0,0.0,0.0,1.0,3.0,4.0,3.0,10.0,8.0,0.0,32.0,0.0,127.0,10.0,14.0,0.0,125.0
2019-12-15,77.0,24.0,39.0,182.0,143.0,33.0,0.0,0.0,1.0,3.0,4.0,3.0,10.0,9.0,0.0,32.0,0.0,117.0,10.0,14.0,0.0,99.0
