AdminStrata,Adamawa,Adamawa,Adamawa,Central,Central,Central,East,East,East,Far-North,Far-North,Far-North,Littoral,Littoral,Littoral,North,North,North,North-West,North-West,North-West,South,South,South,South-West,South-West,South-West,West,West,West
Indicator,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Rainfalls (mm),1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Rainfalls (mm),1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Rainfalls (mm),1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Rainfalls (mm),1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Rainfalls (mm),1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Rainfalls (mm),1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Rainfalls (mm),1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Rainfalls (mm),1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Rainfalls (mm),1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Rainfalls (mm)
2018-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20,113.15223680403999,104.141844659606,79.683,87.5866238258903,103.406005280044,62.961999999999996,94.9169769910231,102.591021322973,60.178000000000004,120.425388838326,104.88500771634001,29.816,85.2087603605255,99.41722051169491,67.045,112.442301142745,109.61942416051399,60.973,100.706787945915,99.37988236907191,111.471,84.58915410845891,106.66612018193001,72.805,90.79718701127241,95.5676265683402,91.78200000000001,88.0070907069675,96.56149209583151,65.00399999999999
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,95.19466042220242,103.281442621876,76.172,88.05912137319581,101.593973314201,100.801,84.9919561664412,98.48163400339679,71.36,109.138134786462,105.24089902346701,25.238000000000003,60.2813394275218,90.5385123223112,80.65899999999999,96.5001015559972,109.255261137868,62.22,105.132236086498,101.916496611819,155.03,76.47494771477679,93.4839625169688,62.011,78.62158291416459,91.5322290580789,117.708,87.90080535842442,94.73606808216141,107.15700000000001
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-10,88.8698261328105,104.175896105375,73.459,86.91798431455558,91.7767544590765,80.805,95.5307194728022,95.76947247922831,94.463,89.7845305724562,107.183961994629,15.075999999999999,62.898764755437796,83.7081935940433,90.175,84.82309619069221,109.42293107932,42.563,98.65166694038429,95.8461487145997,83.913,84.84272585399691,83.642446709564,99.82799999999999,83.48069181452209,90.3895928259328,116.45299999999999,83.7758511542251,88.17212109126059,65.307
2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-20,82.50160745860791,96.85112574796659,45.666000000000004,97.91591162133129,92.34934550389629,108.28399999999999,96.7299952990816,93.9872201559375,77.27199999999999,90.8698344686763,109.097130040738,3.978,76.3963461596857,81.42538395004959,95.911,76.9421164618525,102.19122637147899,9.25,93.445840322231,94.41976846562478,78.637,85.1683300149717,82.1387257087833,100.646,91.89937675386508,91.2377828708949,105.59700000000001,93.04925542520269,87.36102933442629,87.28299999999999
2018-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,85.0374238306792,96.9398419949127,54.248000000000005,101.723885070078,97.1416464178084,119.97,99.9077716983549,95.874379102998,91.24799999999999,113.345940416034,115.65658599444299,7.507999999999999,95.65506938039431,83.2613650243158,128.53,78.6445961298318,105.971475355676,21.949,105.545309579312,100.261317640011,165.671,100.66347652479999,88.8743860612265,138.94,98.22835299983379,85.99817758397741,122.574,103.752201410329,93.87369083196079,128.437
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-10,89.40008723120229,100.909650725904,25.368000000000002,113.88750890570499,100.35388013578002,57.472,92.22766006944741,97.79065627596029,35.556999999999995,112.521209701567,124.667501070452,1.061,110.737589537698,89.05206871765759,84.955,70.9607671095513,108.347012156418,4.091,124.354174074926,105.78801034593599,42.942,104.13112071987801,92.48323188669359,71.192,105.97543447454099,92.0041465963355,76.664,122.953953006313,99.38184410184161,48.321000000000005
2018-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,107.851482750268,100.527818163335,3.888,122.24275476630501,99.977177623685,29.534000000000002,97.3818355470659,96.1848321732934,38.568000000000005,134.164138130328,115.262948383387,0.002,126.495816803865,90.2737732159925,39.897,108.442620513278,100.00221812116301,0.426,157.829435355077,107.070315564107,3.745,122.597449327985,96.61576747381609,79.696,116.733369804114,96.17299306598042,34.018,136.818862536133,99.0342922073398,9.666
2018-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,147.529633903283,93.6447871749528,2.9360000000000004,117.993797601131,98.06399956817829,6.484,93.69249222046079,92.92319202899151,27.578000000000003,108.21676611562201,111.279549926558,0.0,125.670337920268,82.25286564221,12.455,121.725160652496,91.73781516449459,0.258,138.59329786241,107.424208090422,2.7030000000000003,126.879897929188,97.9390939694194,41.979,124.322819862064,91.71622101924758,11.089,133.719523373052,98.5658081667004,4.957
2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,96.3840123661256,88.8548965662182,0.635,89.20859386360331,98.60593909769828,3.0610000000000004,105.569844597661,95.66281308116449,21.541999999999998,100.02,93.34642695271191,0.0,89.6997696645575,83.3314364685798,5.409,103.60979386431801,81.0192837465565,0.022000000000000002,71.64294256066042,107.52714247793699,2.124,127.827733860343,100.403243140998,23.559,82.4666443365154,91.8408317857167,3.9819999999999998,81.88489523155229,99.5161202118813,1.599
2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,101.162357499441,88.8800393971267,0.006,58.7232194557035,103.78078662035,0.738,109.393699196469,98.51320770243579,11.265,100.0,98.858293101008,0.0,61.268760247193796,91.846323889659,1.284,101.782178217822,81.5330124912129,0.0,82.51657068347279,111.284952240189,0.361,102.726325174869,101.599664173066,6.263999999999999,55.76512008047279,97.2323299150954,1.5390000000000001,80.10131616324209,106.559376323104,0.363
2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,99.3628808864266,92.0273794279929,0.12,75.7585877862595,104.003778087095,2.08,109.334181413416,99.12048386593321,5.3229999999999995,100.0,115.84051724137899,0.0,66.1865448796768,101.22999378552099,2.147,100.169915042479,81.5085135757018,0.0,91.2325647594649,109.25578206545299,0.335,90.6729808723963,107.43709546850799,9.193,50.294930875576,100.668319567271,0.85,86.13119143239629,108.13565177337601,0.9059999999999999
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,101.45592341444001,89.622109065369,0.048,87.7923057581091,109.073727659383,1.148,84.62874754833291,94.6016066192242,3.616,100.0,112.53119073759899,0.0,79.0233742189308,105.103495061178,3.642,100.0,71.6928784076562,0.0,98.88159062666429,119.80220432121901,0.444,74.3781587553265,108.042129036847,4.565,64.6353028491321,99.0916597853014,3.287,99.8187659609523,118.351865869505,0.848
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-20,101.71417181582599,107.914411216612,0.038,92.7470653813365,111.634705839786,0.915,67.56731974203011,96.39037745094228,3.167,100.0,134.164138130328,0.0,88.6501456333859,113.385605945523,2.7769999999999997,100.0,108.951285320366,0.0,99.32100419905301,151.951702506579,0.33799999999999997,75.0721720475673,114.04411743203,4.587,78.1879194630873,103.29378635398399,4.503,104.141041410414,131.336290970283,0.946
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,101.239059887895,146.117980944658,0.209,102.26106016035101,110.464600726381,5.666,89.854253420583,96.14279898679209,13.425999999999998,100.0,108.21676611562201,0.0,138.688537935526,119.946755407654,17.654,100.0,121.856213456312,0.0,151.880705067674,144.14053051681,8.519,81.736505597414,112.817557834082,15.237,158.582156587977,117.698057005438,26.345,130.91498930915,132.536120406642,5.962000000000001
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-10,100.494090292579,97.51949740034658,0.126,101.460702552439,89.26586431713079,3.4930000000000003,106.33952254641899,101.41032318193001,13.497,100.0,100.02,0.0,141.638334041649,99.4724006718351,9.562000000000001,100.0,103.60979386431801,0.0,147.811004784689,101.524668966941,5.857,91.1305679748303,110.08173956952601,14.203,179.135471111739,106.172506738544,22.557,136.961012995668,99.29277197640872,3.6430000000000002
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,97.16640429669408,100.15434264066201,0.158,82.96867430970451,64.1098953464929,1.3940000000000001,87.0557778300777,91.4238632600144,3.766,100.0,100.0,0.0,110.26509065871001,79.3398342389023,1.218,100.0,101.782178217822,0.0,111.682646626933,98.20169144811159,1.483,73.4533749119807,85.305729969306,4.372,128.160626169815,86.74295453162091,1.354,106.39200730515101,92.1463017473539,0.20199999999999999
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,162.532319987464,158.40720825461398,10.46,104.11082184296,93.0985630439182,17.505,89.1945481846533,95.51497896648321,19.07,100.25,100.25,0.025,102.284949449079,101.116572283364,22.015,109.34737260355601,109.511517077045,1.008,146.822541966427,152.79197477163999,26.741999999999997,84.4359125812168,83.8263202897442,28.605,130.799902493383,118.212303068099,41.21,147.186643204976,141.445051608986,22.123
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-10,111.17783306168,111.84499661933701,5.3020000000000005,112.21890979447599,106.837091522971,27.941,87.3590687997301,90.29263435161091,29.305999999999997,100.319425034937,100.319425034937,0.025,148.597714566566,140.93355380256799,63.516000000000005,106.92031982354601,106.92031982354601,0.626,198.700744716777,198.678578654921,73.57,89.8008844640992,84.99691190743279,37.842,188.652465576086,176.041181851739,107.734,187.404563963353,186.078164137321,56.04
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-20,106.239694296857,105.763319672131,14.829,125.92464036407101,115.173605431049,42.507,98.24865138767191,88.1180156048332,34.692,100.30821236826401,100.30821236826401,0.039,140.68265208588102,130.642543727836,41.349,107.538008437475,107.538008437475,1.876,185.11589170928502,175.49473388286998,47.503,105.205427755718,90.51606914373171,51.79,171.80942467202,155.242001163467,49.021,169.095285699253,162.444147588558,40.39
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,99.78602643842821,113.755402124692,24.898000000000003,124.78103923245001,120.758300927311,50.909,105.16858049312599,98.4826858130854,52.3,99.8653846153846,100.105769230769,0.322,127.467556103612,126.20481262153099,56.728,98.54694485842029,104.37202399356899,3.3680000000000003,149.84693198456,156.367007135861,49.055,108.36855946235501,97.81130279985891,67.26100000000001,137.508016710721,141.607138240946,62.662,149.037043862882,154.488618400253,55.305
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-10,107.34504805625299,109.27582547032301,27.671999999999997,111.35357101738501,111.76952318767599,41.661,101.462361802405,97.95158452268811,41.218,98.0109441500912,98.2915618766802,0.9229999999999999,93.52864040785309,113.882218652236,44.558,92.48026421781859,95.6668870823447,7.7170000000000005,110.638890926429,141.21745469143698,44.276,99.18324607329839,95.0140112089672,50.917,93.95683138421819,132.590233170776,50.086999999999996,114.321696482349,138.27574442052298,40.455
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-20,101.909966282278,103.142822473001,33.846,114.38427020636298,116.14359851873002,67.707,118.071417850369,107.006043874049,69.544,94.6040845575063,94.84764147577249,1.9569999999999999,98.28038155733691,113.511760592641,69.43,81.7679832852452,85.0749409591508,11.789000000000001,100.12248093338002,130.57642282352398,55.255,112.200327566793,104.019970973725,91.039,93.60645022927109,125.48430057749701,60.568000000000005,111.535471659851,131.802170943857,59.24
2019-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,92.8185557813352,99.5082025424331,40.85,91.1148508572962,104.562979025418,30.064,100.976249547734,100.686085661299,35.525,90.62636881296541,90.8861980282898,3.6719999999999997,78.0618235327294,98.61847252450251,28.263,72.204137170809,75.9754009030048,12.415,90.7505304206621,119.524293732398,43.596000000000004,92.82888278028672,96.97591535226731,37.155,83.3322149902704,112.053717243285,40.792,88.4203949485961,117.095295643459,30.408
2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-10,93.01771159678971,98.6055650092722,64.35,96.48086067588241,104.27159995672599,66.92399999999999,95.27678220522421,95.7935214865201,47.356,102.324711748208,101.63290800392599,17.207,81.245879706829,95.7527737578389,59.913999999999994,78.7434577252032,80.7716496677696,39.818000000000005,96.99252501814439,117.81041410686399,74.235,99.31298612260339,97.3832631663077,71.848,81.0849474979257,105.38017984935301,58.68,95.146562172721,115.778492406641,62.065
2019-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
